 X,Z, RADIATION LOSS, INTEGRATED INTENSITY, TEMPERATURE, TEMPERATURE, U-VELOCITY, V-VELOCITY, W-VELOCITY
 m,m, kW/m3, kW/m2, C, C, m/s, m/s, m/s
-0.70000E+00, 0.85000E+00, 0.54825E+01, 0.52255E+02, 0.25082E+02, 0.25711E+02, 0.11662E+00, 0.26553E-02, 0.12524E+00
-0.65000E+00, 0.85000E+00, 0.63872E+01, 0.60589E+02, 0.25972E+02, 0.27623E+02, 0.93928E-01,-0.11273E-01, 0.16140E+00
-0.60000E+00, 0.85000E+00, 0.75996E+01, 0.71288E+02, 0.28916E+02, 0.40440E+02, 0.73374E-01, 0.12622E-02, 0.35561E+00
-0.55000E+00, 0.85000E+00, 0.93185E+01, 0.85471E+02, 0.53111E+02, 0.93015E+02, 0.17595E-01, 0.85554E-02, 0.61673E+00
-0.50000E+00, 0.85000E+00,-0.36191E+02, 0.10754E+03, 0.13037E+03, 0.25467E+03,-0.23504E-01,-0.30277E-01, 0.99175E+00
-0.45000E+00, 0.85000E+00,-0.40845E+03, 0.18738E+03, 0.38582E+03, 0.57371E+03,-0.11978E+00,-0.60897E-01, 0.14418E+01
-0.40000E+00, 0.85000E+00,-0.56220E+03, 0.39590E+03, 0.72515E+03, 0.61371E+03, 0.59289E-01,-0.63607E-01, 0.17471E+01
-0.35000E+00, 0.85000E+00,-0.27967E+03, 0.45909E+03, 0.46988E+03, 0.63368E+03,-0.78873E-02,-0.41535E-01, 0.18709E+01
-0.30000E+00, 0.85000E+00,-0.13567E+03, 0.57115E+03, 0.74360E+03, 0.90287E+03, 0.30479E+00, 0.78308E-02, 0.21776E+01
-0.25000E+00, 0.85000E+00,-0.31859E+03, 0.42509E+03, 0.10076E+04, 0.92564E+03, 0.19443E+00, 0.46424E-01, 0.24115E+01
-0.20000E+00, 0.85000E+00,-0.14645E+03, 0.27325E+03, 0.85581E+03, 0.70102E+03,-0.13523E-01, 0.55349E-01, 0.20089E+01
-0.15000E+00, 0.85000E+00,-0.77033E+03, 0.22341E+03, 0.54145E+03, 0.40170E+03, 0.94394E-01, 0.23880E-01, 0.14273E+01
-0.10000E+00, 0.85000E+00,-0.10832E+03, 0.15073E+03, 0.24637E+03, 0.21014E+03, 0.71107E-01, 0.24714E-02, 0.92802E+00
-0.50000E-01, 0.85000E+00,-0.27753E+02, 0.12048E+03, 0.15695E+03, 0.14955E+03, 0.24697E-01,-0.91717E-03, 0.78553E+00
 0.00000E+00, 0.85000E+00,-0.13848E+02, 0.10639E+03, 0.13432E+03, 0.13619E+03, 0.14958E-01, 0.94314E-02, 0.85309E+00
 0.50000E-01, 0.85000E+00,-0.60244E+01, 0.10181E+03, 0.13054E+03, 0.13632E+03, 0.13473E-01, 0.10939E-01, 0.80569E+00
 0.10000E+00, 0.85000E+00,-0.11926E+02, 0.10529E+03, 0.13411E+03, 0.14824E+03,-0.12217E-01, 0.13884E-01, 0.79126E+00
 0.15000E+00, 0.85000E+00,-0.26151E+02, 0.11796E+03, 0.14932E+03, 0.21260E+03, 0.64356E-02,-0.17634E-02, 0.94704E+00
 0.20000E+00, 0.85000E+00,-0.16198E+03, 0.14972E+03, 0.24782E+03, 0.43052E+03, 0.54312E-01,-0.44506E-01, 0.13469E+01
 0.25000E+00, 0.85000E+00,-0.76774E+03, 0.21697E+03, 0.53506E+03, 0.75585E+03, 0.13254E+00,-0.69305E-03, 0.20199E+01
 0.30000E+00, 0.85000E+00,-0.28969E+03, 0.27225E+03, 0.90499E+03, 0.95784E+03,-0.10128E-01, 0.21738E-01, 0.25030E+01
 0.35000E+00, 0.85000E+00,-0.48433E+03, 0.33403E+03, 0.10095E+04, 0.10139E+04,-0.16367E+00,-0.24402E-01, 0.24817E+01
 0.40000E+00, 0.85000E+00,-0.46963E+03, 0.42588E+03, 0.10522E+04, 0.73359E+03,-0.19229E+00,-0.16406E-01, 0.18425E+01
 0.45000E+00, 0.85000E+00,-0.34105E+03, 0.17472E+03, 0.36955E+03, 0.28928E+03,-0.27163E-01,-0.84425E-02, 0.10271E+01
 0.50000E+00, 0.85000E+00,-0.23659E+02, 0.96151E+02, 0.12320E+03, 0.10670E+03,-0.42462E-01,-0.21901E-01, 0.63241E+00
 0.55000E+00, 0.85000E+00, 0.67637E+01, 0.62691E+02, 0.69049E+02, 0.53263E+02,-0.56532E-01,-0.26667E-01, 0.44248E+00
 0.60000E+00, 0.85000E+00, 0.56577E+01, 0.53324E+02, 0.34668E+02, 0.29849E+02,-0.74066E-01,-0.13962E-01, 0.24602E+00
 0.65000E+00, 0.85000E+00, 0.48003E+01, 0.45963E+02, 0.25405E+02, 0.24999E+02,-0.92184E-01, 0.72638E-02, 0.14210E+00
 0.70000E+00, 0.85000E+00, 0.41627E+01, 0.40090E+02, 0.24362E+02, 0.24082E+02,-0.10534E+00, 0.29963E-01, 0.12640E+00
 0.75000E+00, 0.85000E+00, 0.36505E+01, 0.35362E+02, 0.23782E+02, 0.23369E+02,-0.11180E+00, 0.35432E-01, 0.95323E-01
 0.80000E+00, 0.85000E+00, 0.32325E+01, 0.31496E+02, 0.23009E+02, 0.22639E+02,-0.12346E+00, 0.20707E-01, 0.72599E-01
 0.85000E+00, 0.85000E+00, 0.28848E+01, 0.28280E+02, 0.22318E+02, 0.21975E+02,-0.11998E+00, 0.17568E-01, 0.55781E-01
 0.90000E+00, 0.85000E+00, 0.25912E+01, 0.25563E+02, 0.21671E+02, 0.21338E+02,-0.12167E+00, 0.20790E-01, 0.45300E-01
 0.95000E+00, 0.85000E+00, 0.23410E+01, 0.23245E+02, 0.21008E+02, 0.20690E+02,-0.12061E+00, 0.19763E-01, 0.41126E-01
 0.10000E+01, 0.85000E+00, 0.21274E+01, 0.21263E+02, 0.20350E+02, 0.20364E+02,-0.12094E+00, 0.19372E-01, 0.41293E-01
-0.10000E+01, 0.90000E+00, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20531E+02, 0.11392E+00,-0.24398E-01, 0.41339E-01
-0.95000E+00, 0.90000E+00, 0.30426E+01, 0.29692E+02, 0.20546E+02, 0.20973E+02, 0.12270E+00,-0.28285E-01, 0.35136E-01
-0.90000E+00, 0.90000E+00, 0.34017E+01, 0.33017E+02, 0.21398E+02, 0.21866E+02, 0.12421E+00,-0.20847E-01, 0.41560E-01
-0.85000E+00, 0.90000E+00, 0.38326E+01, 0.37003E+02, 0.22268E+02, 0.22765E+02, 0.12281E+00,-0.21865E-01, 0.58096E-01
-0.80000E+00, 0.90000E+00, 0.43528E+01, 0.41812E+02, 0.23181E+02, 0.23699E+02, 0.12562E+00,-0.17131E-01, 0.81442E-01
-0.75000E+00, 0.90000E+00, 0.49878E+01, 0.47679E+02, 0.24145E+02, 0.24784E+02, 0.11510E+00, 0.17352E-01, 0.10590E+00
-0.70000E+00, 0.90000E+00, 0.57751E+01, 0.54951E+02, 0.25249E+02, 0.25902E+02, 0.11532E+00, 0.10625E-01, 0.15662E+00
-0.65000E+00, 0.90000E+00, 0.67722E+01, 0.64134E+02, 0.26250E+02, 0.27720E+02, 0.10477E+00,-0.14145E-01, 0.16622E+00
-0.60000E+00, 0.90000E+00, 0.81266E+01, 0.75984E+02, 0.29034E+02, 0.38548E+02, 0.94950E-01,-0.37143E-02, 0.36507E+00
-0.55000E+00, 0.90000E+00, 0.10452E+02, 0.91682E+02, 0.50292E+02, 0.95088E+02, 0.93461E-01, 0.14336E-01, 0.69615E+00
-0.50000E+00, 0.90000E+00,-0.51906E+02, 0.11594E+03, 0.14986E+03, 0.29320E+03,-0.25222E-01, 0.17771E-01, 0.11071E+01
-0.45000E+00, 0.90000E+00,-0.40738E+03, 0.19709E+03, 0.39840E+03, 0.67579E+03,-0.12273E+00, 0.56021E-01, 0.17489E+01
-0.40000E+00, 0.90000E+00,-0.24672E+03, 0.41411E+03, 0.85557E+03, 0.75476E+03,-0.53269E-01, 0.25874E-01, 0.20396E+01
-0.35000E+00, 0.90000E+00,-0.25210E+03, 0.54921E+03, 0.61963E+03, 0.79316E+03, 0.16990E+00, 0.32096E-01, 0.21137E+01
-0.30000E+00, 0.90000E+00,-0.22207E+03, 0.56189E+03, 0.98512E+03, 0.97781E+03, 0.32507E+00, 0.73760E-01, 0.22823E+01
-0.25000E+00, 0.90000E+00,-0.29916E+03, 0.37661E+03, 0.97381E+03, 0.89882E+03, 0.93984E-01, 0.23262E-01, 0.23538E+01
-0.20000E+00, 0.90000E+00,-0.12820E+03, 0.25162E+03, 0.82733E+03, 0.70845E+03,-0.24434E-01,-0.26000E-01, 0.19096E+01
-0.15000E+00, 0.90000E+00,-0.78467E+03, 0.21345E+03, 0.59421E+03, 0.43290E+03, 0.44497E-01,-0.44466E-01, 0.13394E+01
-0.10000E+00, 0.90000E+00,-0.11645E+03, 0.14396E+03, 0.28969E+03, 0.22138E+03, 0.52199E-01,-0.12783E-01, 0.11277E+01
-0.50000E-01, 0.90000E+00,-0.26335E+02, 0.11461E+03, 0.16937E+03, 0.15502E+03, 0.27205E-02, 0.46253E-02, 0.90999E+00
 0.00000E+00, 0.90000E+00,-0.98042E+01, 0.10077E+03, 0.13927E+03, 0.14031E+03, 0.14932E-01, 0.12160E-01, 0.77634E+00
 0.50000E-01, 0.90000E+00,-0.24988E+01, 0.96057E+02, 0.13517E+03, 0.14038E+03, 0.11494E-01, 0.16605E-01, 0.80349E+00
 0.10000E+00, 0.90000E+00,-0.79611E+01, 0.99049E+02, 0.13905E+03, 0.15335E+03,-0.62365E-03, 0.48497E-02, 0.85612E+00
 0.15000E+00, 0.90000E+00,-0.25625E+02, 0.11075E+03, 0.15670E+03, 0.22479E+03, 0.62114E-02,-0.11558E-01, 0.92532E+00
 0.20000E+00, 0.90000E+00,-0.14045E+03, 0.14055E+03, 0.24552E+03, 0.45758E+03, 0.37575E-01,-0.44012E-02, 0.13985E+01
 0.25000E+00, 0.90000E+00,-0.79795E+03, 0.20199E+03, 0.55580E+03, 0.75331E+03, 0.12367E+00,-0.40994E-02, 0.21714E+01
 0.30000E+00, 0.90000E+00,-0.25854E+03, 0.23465E+03, 0.86666E+03, 0.91911E+03, 0.77080E-02,-0.69657E-01, 0.25841E+01
 0.35000E+00, 0.90000E+00,-0.46703E+03, 0.28602E+03, 0.97493E+03, 0.98493E+03,-0.12280E+00,-0.97900E-01, 0.25928E+01
 0.40000E+00, 0.90000E+00,-0.46108E+03, 0.36464E+03, 0.10127E+04, 0.71529E+03,-0.19289E+00,-0.70928E-01, 0.18548E+01
 0.45000E+00, 0.90000E+00,-0.32248E+03, 0.15637E+03, 0.35766E+03, 0.28065E+03,-0.98675E-01,-0.53022E-01, 0.97180E+00
 0.50000E+00, 0.90000E+00,-0.23319E+02, 0.87062E+02, 0.12746E+03, 0.10396E+03,-0.40818E-01,-0.23452E-01, 0.64818E+00
 0.55000E+00, 0.90000E+00, 0.64828E+01, 0.59381E+02, 0.69681E+02, 0.50478E+02,-0.71290E-01,-0.88615E-02, 0.45129E+00
 0.60000E+00, 0.90000E+00, 0.54940E+01, 0.51942E+02, 0.32159E+02, 0.28914E+02,-0.68897E-01,-0.36282E-02, 0.27976E+00
 0.65000E+00, 0.90000E+00, 0.47437E+01, 0.45449E+02, 0.25513E+02, 0.25095E+02,-0.91473E-01, 0.12685E-01, 0.17924E+00
 0.70000E+00, 0.90000E+00, 0.41543E+01, 0.40014E+02, 0.24472E+02, 0.24121E+02,-0.11660E+00, 0.26283E-01, 0.14323E+00
 0.75000E+00, 0.90000E+00, 0.36671E+01, 0.35513E+02, 0.23723E+02, 0.23321E+02,-0.12687E+00, 0.11622E-01, 0.10709E+00
 0.80000E+00, 0.90000E+00, 0.32619E+01, 0.31765E+02, 0.22918E+02, 0.22586E+02,-0.12391E+00,-0.13330E-01, 0.92948E-01
 0.85000E+00, 0.90000E+00, 0.29211E+01, 0.28612E+02, 0.22242E+02, 0.21939E+02,-0.12365E+00,-0.20864E-01, 0.71591E-01
 0.90000E+00, 0.90000E+00, 0.26316E+01, 0.25933E+02, 0.21626E+02, 0.21310E+02,-0.12492E+00,-0.21182E-01, 0.60689E-01
 0.95000E+00, 0.90000E+00, 0.23843E+01, 0.23643E+02, 0.20990E+02, 0.20677E+02,-0.12224E+00,-0.19038E-01, 0.56865E-01
 0.10000E+01, 0.90000E+00, 0.21729E+01, 0.21682E+02, 0.20357E+02, 0.20360E+02,-0.11922E+00,-0.15139E-01, 0.63922E-01
-0.10000E+01, 0.95000E+00, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20524E+02, 0.11751E+00,-0.31816E-01, 0.21274E-01
-0.95000E+00, 0.95000E+00, 0.31046E+01, 0.30262E+02, 0.20524E+02, 0.20966E+02, 0.12365E+00,-0.26164E-01, 0.18624E-01
-0.90000E+00, 0.95000E+00, 0.34762E+01, 0.33702E+02, 0.21392E+02, 0.21856E+02, 0.12485E+00,-0.18187E-01, 0.36455E-01
-0.85000E+00, 0.95000E+00, 0.39255E+01, 0.37857E+02, 0.22262E+02, 0.22751E+02, 0.12684E+00,-0.25540E-01, 0.48446E-01
-0.80000E+00, 0.95000E+00, 0.44730E+01, 0.42917E+02, 0.23127E+02, 0.23672E+02, 0.12402E+00,-0.37495E-01, 0.71000E-01
-0.75000E+00, 0.95000E+00, 0.51489E+01, 0.49160E+02, 0.24078E+02, 0.24781E+02, 0.11560E+00,-0.82646E-02, 0.11284E+00
-0.70000E+00, 0.95000E+00, 0.59993E+01, 0.57018E+02, 0.25356E+02, 0.25988E+02, 0.11844E+00, 0.11693E-01, 0.17392E+00
-0.65000E+00, 0.95000E+00, 0.71015E+01, 0.67168E+02, 0.26424E+02, 0.27755E+02, 0.10391E+00,-0.47597E-02, 0.19165E+00
-0.60000E+00, 0.95000E+00, 0.86432E+01, 0.80766E+02, 0.28941E+02, 0.36494E+02, 0.89554E-01,-0.20165E-02, 0.36786E+00
-0.55000E+00, 0.95000E+00, 0.11776E+02, 0.10006E+03, 0.46188E+02, 0.90770E+02, 0.11865E+00, 0.13284E-02, 0.78517E+00
-0.50000E+00, 0.95000E+00,-0.55041E+02, 0.13333E+03, 0.14741E+03, 0.31143E+03, 0.31121E-01, 0.19696E-01, 0.13558E+01
-0.45000E+00, 0.95000E+00,-0.53075E+03, 0.20583E+03, 0.52584E+03, 0.73941E+03,-0.19092E-01, 0.35729E-01, 0.18619E+01
-0.40000E+00, 0.95000E+00,-0.36554E+03, 0.45356E+03, 0.10087E+04, 0.89902E+03,-0.46680E-01, 0.40078E-01, 0.20415E+01
-0.35000E+00, 0.95000E+00,-0.25467E+03, 0.54462E+03, 0.83549E+03, 0.91894E+03, 0.26615E+00, 0.14393E+00, 0.20122E+01
-0.30000E+00, 0.95000E+00,-0.38927E+03, 0.46601E+03, 0.10512E+04, 0.99087E+03, 0.23188E+00, 0.14833E+00, 0.24204E+01
-0.25000E+00, 0.95000E+00,-0.33272E+03, 0.33133E+03, 0.95858E+03, 0.87003E+03, 0.24755E-01, 0.56639E-01, 0.26551E+01
-0.20000E+00, 0.95000E+00,-0.10645E+03, 0.22429E+03, 0.79010E+03, 0.70361E+03,-0.30402E-01, 0.37151E-01, 0.21723E+01
-0.15000E+00, 0.95000E+00,-0.71485E+03, 0.19566E+03, 0.62675E+03, 0.44986E+03, 0.28967E-01, 0.13013E-01, 0.16002E+01
-0.10000E+00, 0.95000E+00,-0.10005E+03, 0.13258E+03, 0.27677E+03, 0.22804E+03, 0.48858E-01, 0.18175E-01, 0.10373E+01
-0.50000E-01, 0.95000E+00,-0.23358E+02, 0.10604E+03, 0.17133E+03, 0.15878E+03, 0.25280E-01, 0.27715E-01, 0.80627E+00
 0.00000E+00, 0.95000E+00,-0.41932E+01, 0.93077E+02, 0.14303E+03, 0.14348E+03, 0.34174E-02, 0.17021E-01, 0.82767E+00
 0.50000E-01, 0.95000E+00, 0.24328E+01, 0.88454E+02, 0.13861E+03, 0.14355E+03,-0.22272E-01, 0.74489E-02, 0.80681E+00
 0.10000E+00, 0.95000E+00,-0.25178E+01, 0.91003E+02, 0.14224E+03, 0.15791E+03, 0.10612E-01,-0.94580E-02, 0.81063E+00
 0.15000E+00, 0.95000E+00,-0.24296E+02, 0.10164E+03, 0.16134E+03, 0.24023E+03,-0.89244E-03, 0.70007E-02, 0.99257E+00
 0.20000E+00, 0.95000E+00,-0.18409E+03, 0.13018E+03, 0.28283E+03, 0.48509E+03,-0.81946E-03,-0.22037E-01, 0.14399E+01
 0.25000E+00, 0.95000E+00,-0.92706E+03, 0.18351E+03, 0.60711E+03, 0.74874E+03, 0.12417E+00,-0.47871E-01, 0.21104E+01
 0.30000E+00, 0.95000E+00,-0.23109E+03, 0.19770E+03, 0.82559E+03, 0.88148E+03, 0.11941E-01,-0.53814E-01, 0.26636E+01
 0.35000E+00, 0.95000E+00,-0.44516E+03, 0.23435E+03, 0.93471E+03, 0.92974E+03,-0.74851E-01,-0.73874E-01, 0.26495E+01
 0.40000E+00, 0.95000E+00,-0.34467E+03, 0.24183E+03, 0.90561E+03, 0.67170E+03,-0.17969E+00,-0.14803E-01, 0.19554E+01
 0.45000E+00, 0.95000E+00,-0.31253E+03, 0.12860E+03, 0.33086E+03, 0.27256E+03,-0.99412E-01, 0.23859E-01, 0.10847E+01
 0.50000E+00, 0.95000E+00,-0.21769E+02, 0.74614E+02, 0.12606E+03, 0.98885E+02,-0.57455E-01, 0.10849E-01, 0.65016E+00
 0.55000E+00, 0.95000E+00, 0.65555E+01, 0.60325E+02, 0.62926E+02, 0.46137E+02,-0.11158E+00, 0.43138E-02, 0.48547E+00
 0.60000E+00, 0.95000E+00, 0.54587E+01, 0.51738E+02, 0.30006E+02, 0.28032E+02,-0.72523E-01, 0.91552E-02, 0.28823E+00
 0.65000E+00, 0.95000E+00, 0.47090E+01, 0.45134E+02, 0.25510E+02, 0.25135E+02,-0.94686E-01, 0.17375E-01, 0.20610E+00
 0.70000E+00, 0.95000E+00, 0.41325E+01, 0.39816E+02, 0.24562E+02, 0.24181E+02,-0.10772E+00, 0.12204E-01, 0.17233E+00
 0.75000E+00, 0.95000E+00, 0.36589E+01, 0.35437E+02, 0.23685E+02, 0.23325E+02,-0.12503E+00,-0.18182E-01, 0.12014E+00
 0.80000E+00, 0.95000E+00, 0.32634E+01, 0.31778E+02, 0.22891E+02, 0.22590E+02,-0.12204E+00,-0.38443E-01, 0.96158E-01
 0.85000E+00, 0.95000E+00, 0.29288E+01, 0.28684E+02, 0.22272E+02, 0.21947E+02,-0.12404E+00,-0.37177E-01, 0.80512E-01
 0.90000E+00, 0.95000E+00, 0.26438E+01, 0.26046E+02, 0.21612E+02, 0.21303E+02,-0.12523E+00,-0.35890E-01, 0.60240E-01
 0.95000E+00, 0.95000E+00, 0.23999E+01, 0.23786E+02, 0.20973E+02, 0.20670E+02,-0.12704E+00,-0.30614E-01, 0.54083E-01
 0.10000E+01, 0.95000E+00, 0.21914E+01, 0.21852E+02, 0.20345E+02, 0.20356E+02,-0.11573E+00,-0.20793E-01, 0.62867E-01
-0.10000E+01, 0.10000E+01, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20515E+02, 0.12426E+00,-0.11693E-01, 0.20602E-01
-0.95000E+00, 0.10000E+01, 0.31288E+01, 0.30484E+02, 0.20514E+02, 0.20968E+02, 0.12213E+00,-0.24435E-02, 0.18633E-01
-0.90000E+00, 0.10000E+01, 0.34970E+01, 0.33893E+02, 0.21392E+02, 0.21861E+02, 0.12237E+00, 0.69380E-02, 0.42268E-01
-0.85000E+00, 0.10000E+01, 0.39408E+01, 0.37998E+02, 0.22254E+02, 0.22746E+02, 0.12922E+00, 0.68737E-02, 0.74045E-01
-0.80000E+00, 0.10000E+01, 0.44794E+01, 0.42976E+02, 0.23119E+02, 0.23637E+02, 0.13171E+00,-0.18649E-01, 0.94274E-01
-0.75000E+00, 0.10000E+01, 0.51409E+01, 0.49085E+02, 0.24004E+02, 0.24714E+02, 0.11753E+00,-0.33725E-01, 0.10778E+00
-0.70000E+00, 0.10000E+01, 0.59672E+01, 0.56720E+02, 0.25291E+02, 0.25958E+02, 0.11840E+00,-0.94419E-02, 0.18504E+00
-0.65000E+00, 0.10000E+01, 0.70280E+01, 0.66494E+02, 0.26528E+02, 0.27665E+02, 0.10992E+00, 0.93253E-02, 0.21124E+00
-0.60000E+00, 0.10000E+01, 0.84822E+01, 0.79435E+02, 0.28740E+02, 0.34581E+02, 0.81145E-01, 0.17414E-01, 0.35848E+00
-0.55000E+00, 0.10000E+01, 0.11540E+02, 0.97490E+02, 0.41750E+02, 0.82630E+02, 0.13973E+00, 0.92925E-02, 0.81339E+00
-0.50000E+00, 0.10000E+01,-0.41974E+02, 0.12762E+03, 0.13066E+03, 0.29942E+03, 0.10039E+00,-0.16871E-01, 0.13840E+01
-0.45000E+00, 0.10000E+01,-0.49061E+03, 0.19102E+03, 0.47384E+03, 0.74309E+03, 0.16192E+00, 0.15431E-01, 0.21088E+01
-0.40000E+00, 0.10000E+01,-0.39075E+03, 0.40290E+03, 0.10117E+04, 0.98894E+03, 0.49125E-01, 0.90440E-01, 0.23337E+01
-0.35000E+00, 0.10000E+01,-0.44254E+03, 0.47461E+03, 0.10687E+04, 0.98310E+03, 0.17688E+00, 0.76941E-01, 0.23103E+01
-0.30000E+00, 0.10000E+01,-0.44558E+03, 0.37229E+03, 0.10203E+04, 0.95957E+03, 0.14856E-01,-0.79470E-02, 0.25834E+01
-0.25000E+00, 0.10000E+01,-0.31903E+03, 0.28263E+03, 0.92306E+03, 0.83737E+03,-0.12956E-01,-0.20138E-01, 0.25154E+01
-0.20000E+00, 0.10000E+01,-0.95759E+02, 0.19381E+03, 0.75317E+03, 0.68728E+03,-0.42738E-01, 0.22657E-01, 0.20142E+01
-0.15000E+00, 0.10000E+01,-0.31547E+03, 0.16370E+03, 0.62310E+03, 0.45463E+03, 0.24230E-01, 0.16115E-01, 0.15125E+01
-0.10000E+00, 0.10000E+01,-0.10370E+03, 0.11839E+03, 0.30949E+03, 0.23254E+03, 0.42740E-01, 0.71125E-02, 0.11873E+01
-0.50000E-01, 0.10000E+01,-0.20730E+02, 0.95693E+02, 0.17861E+03, 0.16099E+03, 0.59001E-02, 0.11394E-01, 0.96854E+00
 0.00000E+00, 0.10000E+01, 0.10460E+01, 0.84426E+02, 0.14590E+03, 0.14553E+03, 0.57672E-02, 0.63795E-02, 0.89887E+00
 0.50000E-01, 0.10000E+01, 0.53986E+01, 0.80571E+02, 0.14141E+03, 0.14548E+03, 0.25638E-01,-0.73681E-03, 0.85679E+00
 0.10000E+00, 0.10000E+01, 0.24613E+01, 0.83140E+02, 0.14596E+03, 0.16136E+03, 0.72772E-02, 0.47623E-02, 0.86800E+00
 0.15000E+00, 0.10000E+01,-0.23289E+02, 0.92989E+02, 0.16861E+03, 0.25387E+03, 0.19509E-01, 0.89973E-02, 0.97732E+00
 0.20000E+00, 0.10000E+01,-0.16300E+03, 0.12009E+03, 0.28975E+03, 0.50304E+03, 0.41969E-01,-0.21143E-01, 0.13803E+01
 0.25000E+00, 0.10000E+01,-0.99166E+03, 0.16592E+03, 0.65138E+03, 0.73717E+03,-0.15148E-01, 0.10483E-02, 0.21819E+01
 0.30000E+00, 0.10000E+01,-0.21268E+03, 0.17030E+03, 0.79258E+03, 0.84451E+03, 0.23948E-01,-0.55638E-02, 0.26723E+01
 0.35000E+00, 0.10000E+01,-0.41223E+03, 0.19859E+03, 0.89831E+03, 0.87954E+03,-0.40286E-01,-0.55036E-01, 0.26347E+01
 0.40000E+00, 0.10000E+01,-0.29432E+03, 0.19206E+03, 0.84785E+03, 0.63778E+03,-0.21315E+00, 0.20953E-01, 0.19494E+01
 0.45000E+00, 0.10000E+01,-0.29135E+03, 0.11339E+03, 0.36017E+03, 0.26854E+03,-0.31333E-01, 0.55968E-01, 0.10597E+01
 0.50000E+00, 0.10000E+01,-0.22157E+02, 0.68016E+02, 0.12552E+03, 0.92880E+02,-0.11847E+00, 0.12630E-01, 0.71455E+00
 0.55000E+00, 0.10000E+01, 0.61618E+01, 0.57589E+02, 0.54048E+02, 0.41079E+02,-0.12632E+00, 0.10773E-01, 0.49399E+00
 0.60000E+00, 0.10000E+01, 0.52838E+01, 0.50228E+02, 0.28457E+02, 0.27233E+02,-0.77703E-01, 0.15489E-01, 0.28179E+00
 0.65000E+00, 0.10000E+01, 0.46115E+01, 0.44240E+02, 0.25495E+02, 0.25132E+02,-0.10785E+00, 0.13264E-01, 0.22006E+00
 0.70000E+00, 0.10000E+01, 0.40749E+01, 0.39288E+02, 0.24640E+02, 0.24217E+02,-0.11509E+00,-0.91824E-02, 0.17285E+00
 0.75000E+00, 0.10000E+01, 0.36256E+01, 0.35132E+02, 0.23748E+02, 0.23359E+02,-0.11696E+00,-0.29997E-01, 0.13293E+00
 0.80000E+00, 0.10000E+01, 0.32448E+01, 0.31608E+02, 0.22932E+02, 0.22623E+02,-0.12545E+00,-0.29721E-01, 0.10420E+00
 0.85000E+00, 0.10000E+01, 0.29191E+01, 0.28594E+02, 0.22256E+02, 0.21958E+02,-0.12810E+00,-0.25833E-01, 0.74960E-01
 0.90000E+00, 0.10000E+01, 0.26394E+01, 0.26005E+02, 0.21584E+02, 0.21304E+02,-0.12581E+00,-0.29053E-01, 0.59324E-01
 0.95000E+00, 0.10000E+01, 0.23990E+01, 0.23777E+02, 0.20947E+02, 0.20666E+02,-0.12786E+00,-0.27817E-01, 0.45130E-01
 0.10000E+01, 0.10000E+01, 0.21928E+01, 0.21865E+02, 0.20329E+02, 0.20348E+02,-0.11912E+00,-0.23316E-01, 0.47160E-01
-0.10000E+01, 0.10500E+01, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20529E+02, 0.12032E+00,-0.20842E-01, 0.39539E-01
-0.95000E+00, 0.10500E+01, 0.31214E+01, 0.30416E+02, 0.20523E+02, 0.20968E+02, 0.11822E+00,-0.12989E-01, 0.29015E-01
-0.90000E+00, 0.10500E+01, 0.34810E+01, 0.33747E+02, 0.21436E+02, 0.21822E+02, 0.12538E+00,-0.10853E-02, 0.28558E-01
-0.85000E+00, 0.10500E+01, 0.39134E+01, 0.37747E+02, 0.22290E+02, 0.22673E+02, 0.13404E+00, 0.13718E-01, 0.38438E-01
-0.80000E+00, 0.10500E+01, 0.44372E+01, 0.42587E+02, 0.23096E+02, 0.23573E+02, 0.13789E+00, 0.14340E-01, 0.89036E-01
-0.75000E+00, 0.10500E+01, 0.50793E+01, 0.48515E+02, 0.23874E+02, 0.24627E+02, 0.12158E+00,-0.14028E-01, 0.13498E+00
-0.70000E+00, 0.10500E+01, 0.58790E+01, 0.55906E+02, 0.25188E+02, 0.25837E+02, 0.11725E+00,-0.22510E-01, 0.19542E+00
-0.65000E+00, 0.10500E+01, 0.69039E+01, 0.65354E+02, 0.26461E+02, 0.27447E+02, 0.12467E+00,-0.97304E-02, 0.23165E+00
-0.60000E+00, 0.10500E+01, 0.83039E+01, 0.77879E+02, 0.28598E+02, 0.32784E+02, 0.87668E-01, 0.12722E-01, 0.34021E+00
-0.55000E+00, 0.10500E+01, 0.11258E+02, 0.95494E+02, 0.38583E+02, 0.71052E+02, 0.16877E+00, 0.26570E-01, 0.82797E+00
-0.50000E+00, 0.10500E+01,-0.31084E+02, 0.12517E+03, 0.11806E+03, 0.27386E+03, 0.24292E+00,-0.80822E-02, 0.14839E+01
-0.45000E+00, 0.10500E+01,-0.37747E+03, 0.19102E+03, 0.48804E+03, 0.72678E+03, 0.13992E+00,-0.42935E-01, 0.21141E+01
-0.40000E+00, 0.10500E+01,-0.50820E+03, 0.36992E+03, 0.10311E+04, 0.10061E+04, 0.17656E+00,-0.50116E-01, 0.23767E+01
